ticker,sector_group,potential_score,valuation_score,quality_score,growth_score,sentiment_score,fwd_return,fwd_return_net,decile,regime_label
CHNG,tech_software,39.94,50.14,44.74,,35.24,-0.3,-0.31329589379023315,5,R3
CHPT,industrials,0.0,0.0,6.38,,2.13,-0.5256410256410255,-0.552175835536684,1,R3
CHRW,industrials,31.93,68.94,41.84,8.39,17.02,0.2103402024143397,0.20225338139564714,3,R3
CHS,consumer_disc,65.53,63.73,33.34,97.14,88.16,0.0013192612137202797,-0.02868073878627972,10,R3
CHTR,industrials,54.66,59.48,47.56,48.14,66.67,-0.13839147885149738,-0.14480620741237119,8,R3
CHUY,consumer_disc,45.14,50.0,53.7,36.13,74.29,-0.019618100967826346,-0.049618100967826345,6,R3
CHWY,consumer_disc,26.76,9.63,10.39,89.87,3.95,0.5370292001692765,0.5269082893845861,2,R3
CIFR,non_bank_financial,34.59,20.59,2.86,,100.0,0.205811138014528,0.175811138014528,3,R3
CIM,reits,65.82,99.03,50.36,,66.43,0.008561643835616417,-0.019130965656359727,10,R3
CINC,healthcare,36.32,6.79,,,55.64,-0.3,-0.32999999999999996,4,R3
CIR,industrials,32.22,30.58,9.24,21.88,98.08,-0.3,-0.32881278787802265,3,R3
CIVI,energy,52.48,19.05,71.34,87.45,71.43,-0.18590501943552473,-0.20410138404316838,8,R3
CL,consumer_staples,57.1,30.74,93.47,45.11,57.89,0.10712387028176495,0.10173246066529111,9,R3
CLBT,tech_software,67.18,51.61,84.57,,83.83,1.4907621247113165,1.4607621247113165,10,R3
CLCT,industrials,42.07,14.89,71.43,,41.96,-0.3,-0.31799586512792943,5,R3
CLDR,tech_software,46.83,33.57,71.27,,35.24,-0.3,-0.3160261978761942,6,R3
CLDX,healthcare,38.75,13.07,44.64,61.94,34.52,-0.38603126575895097,-0.41157562239939915,4,R3
CLGX,industrials,63.55,74.03,76.92,,41.96,-0.3,-0.3147607842270273,10,R3
CLR,energy,36.6,25.74,27.58,83.33,37.76,-0.3,-0.3073293381366654,4,R3
CLVT,tech_software,45.31,75.4,53.38,55.5,27.26,-0.45248380129589627,-0.472154462389414,6,R3
CLX,consumer_staples,46.21,28.7,68.02,22.55,61.4,0.1416140458955797,0.134603779477505,6,R3
CMCSA,industrials,62.77,65.77,68.37,49.23,69.7,-0.138552520416784,-0.1439123555902694,10,R3
CMD,healthcare,47.19,46.26,37.59,,52.05,-0.3,-0.31689190381724147,6,R3
CME,non_bank_financial,63.37,70.48,73.61,49.55,66.67,0.1392621802521663,0.13365704732730468,10,R3
CMG,consumer_disc,67.63,25.0,79.63,65.13,91.43,0.2352426759947528,0.2290428705430803,10,R3
CMI,industrials,44.99,82.29,43.49,46.14,15.38,0.5158032786885247,0.508973710393507,6,R3
CMPS,healthcare,0.0,0.0,3.33,,15.62,-0.5965714285714285,-0.6265714285714286,1,R3
CMRE,industrials,73.66,94.06,80.85,100.0,61.7,0.24501424501424518,0.21501424501424518,10,R3
CMS,utilities,38.56,27.8,56.25,16.28,59.62,0.1580711226959599,0.15160453217217695,4,R3
CMTG,reits,35.5,81.55,50.36,13.86,22.14,-0.7002360346184107,-0.7302360346184107,4,R3
CNCE,healthcare,29.81,14.79,37.33,,46.79,-0.3,-0.32999999999999996,2,R3
CNDT,industrials,10.52,33.33,33.03,9.74,7.14,0.041095890410958846,0.011095890410958847,1,R3
CNK,consumer_disc,59.3,63.17,27.79,76.92,84.38,1.1397694524495674,1.119350214614589,9,R3
CNM,industrials,72.4,74.03,46.14,79.61,97.12,0.25117545162088617,0.23595966405395882,10,R3
CNMD,healthcare,48.45,23.46,47.03,50.89,78.69,-0.3646630576815383,-0.38409254987762453,7,R3
CNNE,consumer_disc,0.0,0.0,5.56,2.94,20.0,-0.024004364429896174,-0.05395666462605257,1,R3
CNP,utilities,62.35,60.09,93.75,23.26,67.31,0.12268346923647133,0.11588271149499274,10,R3
CNR,industrials,23.87,1.25,22.84,2.13,86.0,0.005129752564876355,-0.009878250215956985,2,R3
CNS,non_bank_financial,37.83,18.94,82.95,53.02,20.45,0.1666193585012774,0.14396666053479698,4,R3
CNSL,industrials,52.55,85.51,36.59,,63.64,0.08505747126436791,0.05505747126436791,8,R3
CNST,healthcare,45.55,11.44,,,53.59,-0.3,-0.3168584669770202,6,R3
CNX,energy,57.34,26.33,57.61,94.23,81.63,0.5,0.48303065940021767,9,R3
CNXC,tech_software,42.36,94.91,29.39,41.28,43.42,-0.524355613805155,-0.5420197689306658,5,R3
CNXN,tech_hardware,46.37,73.0,40.0,41.52,67.69,0.035919975750227096,0.006261107983966136,6,R3
COCO,consumer_staples,50.22,31.83,50.67,75.54,92.98,0.30916179337231964,0.2791617933723196,7,R3
COGT,healthcare,45.38,17.61,,,64.28,0.33333333333333326,0.30333333333333323,6,R3
COHR,tech_hardware,55.77,89.33,37.95,,53.85,1.0645531817137606,1.0445438056663725,9,R3
COHU,tech_hardware,18.13,24.7,26.47,,31.06,-0.28256569652444197,-0.312565696524442,1,R3
COIN,non_bank_financial,38.3,8.01,56.94,3.35,88.89,0.4879254829806807,0.4809551114950276,4,R3
COLD,reits,30.72,2.91,50.36,,60.71,-0.2848664688427299,-0.2998856454268743,3,R3
COLL,healthcare,60.32,58.56,80.58,,70.27,0.06920077972709526,0.04280856097627256,9,R3
COLM,consumer_disc,49.14,45.16,71.05,72.62,31.58,0.05363683935112529,0.03615693441227218,7,R3
COMP,tech_software,7.2,0.0,9.1,2.29,55.26,0.4228723404255319,0.3928723404255319,1,R3
CONE,reits,29.91,1.94,50.36,,49.64,-0.3,-0.3042426469474088,3,R3
COO,healthcare,47.12,26.77,63.73,51.28,56.56,-0.04544974104217314,-0.053302608836203955,6,R3
COP,energy,58.61,57.51,63.37,37.23,68.37,-0.09600443951165383,-0.10187993865810856,9,R3
CORT,healthcare,51.55,49.2,94.0,55.97,49.25,0.534790640394089,0.5104205461634834,7,R3
COTY,consumer_staples,54.82,44.7,49.2,56.53,85.96,-0.462962962962963,-0.4752529102213631,8,R3
COUP,tech_software,33.78,18.96,49.55,,39.0,-0.3,-0.3188527733005288,3,R3
CP,industrials,28.69,17.32,57.45,21.05,25.53,-0.048783627236452465,-0.05519329580325317,2,R3
CPB,consumer_staples,38.45,47.98,58.01,36.7,14.04,-0.08973697782362056,-0.09653426627503145,4,R3
CPK,utilities,40.6,47.32,52.08,58.14,13.46,0.12794512376975842,0.1101893168771094,5,R3
CPLG,reits,54.46,61.92,50.36,,49.64,-0.3,-0.31105224609344095,8,R3
CPNG,consumer_disc,47.03,18.53,9.28,90.0,60.53,0.31809759110562075,0.30684151469618437,6,R3
CPRI,consumer_disc,40.33,78.36,83.33,29.37,21.05,-0.5280652866242038,-0.5501835726160226,5,R3
CPRT,consumer_disc,66.24,6.84,96.72,68.27,86.44,0.13551020408163272,0.12911172519538994,10,R3
CPRX,healthcare,53.25,64.17,48.5,80.6,43.58,0.3039857227840572,0.27571428039193036,8,R3
CPS,consumer_disc,51.29,34.08,9.87,70.19,98.31,-0.3234390992835209,-0.3534390992835209,7,R3
CPT,reits,34.18,38.83,50.36,,12.14,0.14118034225537524,0.13368779423520782,3,R3
CQP,energy,49.82,82.02,48.65,38.66,47.3,0.19080619080619066,0.17112138147926326,7,R3
CR,industrials,46.17,37.14,82.6,18.83,62.4,0.27944829949455996,0.26129330688155733,6,R3
CRAI,industrials,39.44,79.48,74.49,30.56,16.07,0.8283605364382993,0.7983605364382993,4,R3
CRBU,healthcare,63.28,88.0,52.33,84.33,64.15,-0.7137870855148343,-0.7437870855148343,10,R3
CRC,energy,61.06,53.63,48.43,66.23,87.76,-0.009780907668231587,-0.03004806831511335,9,R3
CRCT,tech_hardware,31.5,71.0,67.69,5.42,23.08,-0.01642710472279263,-0.04642710472279263,3,R3
CRD-A,industrials,49.14,35.33,50.47,47.05,100.0,-0.1603545527800161,-0.1903545527800161,7,R3
CRGY,energy,55.12,48.63,66.95,88.1,70.41,0.24937238493723846,0.21937238493723846,8,R3
CRI,consumer_disc,36.63,71.04,52.87,17.58,32.89,-0.27512525788387865,-0.29196383163338885,4,R3
CRK,energy,19.49,40.48,45.3,4.62,11.22,1.246327683615819,1.2227302383039675,1,R3
CRL,healthcare,39.03,43.75,51.05,42.43,36.07,-0.2126903553299493,-0.22236844804202135,4,R3
CRM,tech_software,60.1,39.4,71.29,46.79,85.9,0.21474853440296204,0.20931143969307822,9,R3
CRMT,consumer_disc,54.69,60.38,70.95,80.77,50.85,-0.41084862082618445,-0.4408486208261845,8,R3
CRNC,tech_software,1.59,17.14,26.35,1.83,13.91,-0.22939979654120035,-0.2593997965412004,1,R3
CRNX,healthcare,54.91,12.49,43.59,85.07,57.55,0.14080944350758862,0.11211609901949951,8,R3
CROX,consumer_disc,71.34,91.71,85.96,98.61,39.47,0.17803233058559043,0.1611512385968223,10,R3
CRSP,healthcare,38.63,23.93,61.3,22.39,63.41,-0.36597444089456876,-0.3822279172400425,4,R3
CRSR,consumer_disc,9.8,7.95,31.65,7.74,30.0,-0.4624113475177305,-0.4924113475177305,1,R3
CRUS,tech_hardware,42.02,46.59,60.92,34.97,46.97,0.2157711263373001,0.19741493356018885,5,R3
CRVL,non_bank_financial,52.61,16.26,63.73,66.52,83.33,0.2865291262135923,0.2621520620142271,8,R3
CRWD,tech_software,82.34,11.9,85.54,95.41,97.37,0.36628544571518096,0.35953982878042273,10,R3
CSGS,tech_software,28.89,83.46,31.03,21.56,33.83,-0.03967627319384126,-0.060380041818558425,2,R3
CSII,healthcare,31.05,0.0,41.49,17.92,88.52,-0.3,-0.32999999999999996,3,R3
CSL,consumer_disc,51.63,27.13,75.83,54.17,57.63,0.19233794323916897,0.1836826386385962,7,R3
CSLT,tech_software,24.76,41.19,29.96,,35.24,-0.3,-0.32999999999999996,2,R3
CSOD,tech_software,43.65,41.88,56.31,,35.24,-0.3,-0.31519422439226735,6,R3
CSR,reits,37.78,37.75,50.36,65.35,37.14,0.08509007282483716,0.055169025963274096,4,R3
CSTL,healthcare,50.1,37.15,32.0,78.36,53.3,0.40176088971269697,0.37176088971269694,7,R3
CSX,industrials,53.8,44.85,78.01,50.82,46.81,-0.07091775923718724,-0.07659890410740638,8,R3
CTAS,industrials,57.11,22.57,68.96,70.45,71.43,0.2665314401622718,0.2603212210313353,9,R3
CTIC,healthcare,38.26,13.96,76.0,,44.19,-0.3,-0.32999999999999996,4,R3
CTKB,healthcare,15.09,0.0,43.83,48.71,15.57,-0.2521929824561403,-0.28219298245614033,1,R3
CTLP,tech_software,43.35,58.93,26.14,61.93,56.77,0.12280701754385959,0.09280701754385959,5,R3
CTLT,healthcare,20.08,4.35,40.24,24.33,32.43,0.4128644558201646,0.39372170835950115,1,R3
CTO,reits,61.65,98.06,50.36,,56.07,0.19846796657381627,0.16846796657381627,9,R3
CTRA,energy,73.95,92.2,69.2,97.62,56.12,0.1240506329113924,0.11568966790739692,10,R3
CTRE,reits,41.0,23.3,50.36,27.72,92.14,0.21730580137659783,0.20111438604223542,5,R3
CTS,industrials,42.32,67.57,76.65,31.95,28.0,0.14447004608294933,0.11817125682641134,5,R3
CTSH,tech_software,37.83,84.04,28.91,13.76,66.54,0.013465237702665611,0.006745403474774072,4,R3
CTT,reits,58.42,94.17,50.36,,49.64,-0.3,-0.32999999999999996,9,R3
CTXS,tech_software,55.96,64.35,82.41,,35.24,-0.3,-0.3063278591121736,9,R3
CUBE,reits,54.76,54.37,50.36,63.37,62.14,-0.09235591994212677,-0.10107770474782288,8,R3
CUK,consumer_disc,52.25,0.0,6.37,97.32,95.0,0.300357568533969,0.2806005548970211,8,R3
CUZ,reits,26.84,34.95,50.36,15.84,18.57,0.2466326056665118,0.22862662540919312,2,R3
CVAC,healthcare,38.2,31.49,2.0,,72.38,0.0,-0.03,4,R3
CVEO,industrials,32.46,68.76,52.43,,8.93,0.09295904279797518,0.06295904279797518,3,R3
CVLG,industrials,46.71,57.4,43.97,50.99,72.34,0.1516229435304579,0.12162294353045791,6,R3
CVLT,tech_software,37.65,36.9,72.28,18.81,58.83,0.9283656856606137,0.9101158217645466,4,R3
CVNA,consumer_disc,33.11,0.0,9.3,8.57,100.0,2.6458923512747874,2.625996372679598,3,R3
CVRX,healthcare,44.3,0.0,30.23,93.4,71.72,-0.5493002544529262,-0.5793002544529262,6,R3
CVT,tech_software,36.59,25.92,55.2,39.91,60.81,-0.3,-0.32999999999999996,4,R3
CWAN,tech_software,51.22,7.3,63.32,62.84,66.73,0.3494757863205191,0.32774137546089227,7,R3
CWCO,utilities,60.42,35.84,89.58,,98.08,-0.27863596619061504,-0.30863596619061506,9,R3
CWEN,utilities,47.73,50.72,95.83,18.6,25.0,-0.032889258950874245,-0.05226054692306651,7,R3
CWH,consumer_disc,52.76,82.0,61.74,,47.46,-0.14987912973408535,-0.17565380600850755,8,R3
CWT,utilities,44.28,42.02,97.92,13.95,26.92,-0.17448979591836733,-0.19535449027308718,6,R3
CXM,tech_software,48.86,28.06,50.88,67.43,52.44,-0.313953488372093,-0.3371685759686156,7,R3
CXP,reits,54.27,60.19,50.36,,49.64,-0.3,-0.3201015959894394,8,R3
CYH,healthcare,33.13,86.36,40.97,44.38,12.5,-0.051118210862619695,-0.0811182108626197,3,R3
CYTK,healthcare,3.59,2.0,29.56,8.96,5.67,-0.44160977362558385,-0.46505551669080025,1,R3
CZR,consumer_disc,49.83,66.29,45.7,46.13,55.0,-0.3295648464163823,-0.34011406317028137,7,R3
D,utilities,23.26,34.35,31.25,6.98,15.38,0.19328128696475022,0.18730933626991153,2,R3
DAKT,tech_hardware,44.97,5.0,24.62,88.71,98.46,0.8974056603773584,0.8674056603773583,6,R3
DAN,consumer_disc,18.68,58.19,25.76,5.45,30.51,-0.1866764275256223,-0.21592314789467246,1,R3
DAR,industrials,46.59,73.87,43.87,79.23,3.85,-0.2716693418940611,-0.2869541602210063,6,R3
DASH,tech_software,68.53,4.52,46.15,88.99,90.04,0.7202952775811509,0.7121149193332295,10,R3
DAVA,tech_software,52.11,47.88,38.01,75.23,57.33,-0.5992292870905587,-0.6250721145757053,8,R3
DAWN,healthcare,28.81,12.78,,,44.94,-0.1917808219178081,-0.2217808219178081,2,R3
DBI,consumer_disc,60.17,95.24,42.56,67.86,72.37,-0.32552404438964244,-0.35552404438964247,9,R3
DBRG,reits,50.42,9.71,50.36,92.08,99.29,-0.39380022962112515,-0.4179724785566948,7,R3
DBX,tech_software,49.9,73.26,82.5,26.61,61.65,-0.002374491180461291,-0.017100745838123377,7,R3
DCGO,healthcare,39.24,14.32,75.16,92.0,28.12,-0.2701252236135957,-0.3001252236135957,4,R3
DCI,industrials,49.58,61.33,72.53,47.63,30.77,0.033059158494147534,0.017341192014023597,7,R3
DCO,industrials,33.31,60.66,33.96,52.1,27.27,0.23857087975412994,0.20857087975412994,3,R3
DCP,energy,25.93,13.7,72.97,,23.65,-0.3,-0.31959015990435663,2,R3
DCPH,healthcare,50.94,52.0,75.0,66.42,49.54,0.5864848109113454,0.5564848109113454,7,R3
DCT,tech_software,40.51,8.33,37.68,58.26,61.56,-0.3,-0.3270136103907009,5,R3
DD,industrials,57.68,81.19,77.73,3.91,62.22,-0.03671497584541061,-0.04484189680017267,9,R3
DDD,tech_hardware,2.49,0.0,29.23,12.9,9.23,-0.48661417322834644,-0.5166141732283465,1,R3
DDOG,tech_software,76.95,10.71,88.82,94.5,80.26,0.1568627450980391,0.14811903559109554,10,R3
DDS,consumer_disc,68.02,89.14,84.13,64.38,68.42,0.17396690801971193,0.15122858593136967,10,R3
DECK,consumer_disc,72.98,30.72,86.02,79.48,90.79,0.8624899021631811,0.8548935059632524,10,R3
DELL,tech_hardware,60.7,75.15,51.79,21.48,95.38,0.5238354671751566,0.516938133469494,9,R3
DEN,energy,44.21,10.43,60.06,100.0,53.06,-0.3,-0.31564788171410985,6,R3
DENN,consumer_disc,40.29,56.25,78.7,42.96,37.14,-0.484375,-0.514375,5,R3
DESP,consumer_disc,44.99,0.0,50.24,,90.0,1.0274841437632132,0.9974841437632131,6,R3
DFIN,non_bank_financial,47.08,54.37,63.32,23.88,86.11,-0.06701940035273368,-0.09523940961462028,6,R3
DGX,healthcare,39.07,79.7,50.76,7.88,34.43,0.12467631378522448,0.11791746705635937,4,R3
DH,tech_software,40.49,30.6,70.19,69.27,15.23,-0.5754527162977867,-0.6054527162977867,5,R3
DHIL,non_bank_financial,30.71,59.47,74.83,24.4,13.64,-0.09288323636855633,-0.12288323636855633,3,R3
DHR,healthcare,44.14,57.93,72.2,19.57,44.26,0.020490367775831908,0.014888609607548463,6,R3
DHT,energy,55.46,38.25,79.28,63.48,75.68,0.194647201946472,0.17064012059459385,8,R3
DICE,healthcare,34.09,8.99,62.03,,40.88,-0.3,-0.32567097079594526,3,R3
DIN,consumer_disc,30.48,86.54,70.37,26.16,5.71,-0.43270555810748734,-0.46079886348476407,3,R3
DIOD,tech_hardware,37.86,82.24,47.14,37.15,25.0,-0.22280178837555886,-0.24489915153707772,4,R3
DIS,consumer_disc,50.95,39.6,36.53,65.38,59.38,0.21423728813559317,0.2089585683442687,7,R3
DISH,industrials,18.47,44.93,51.02,8.88,3.03,0.0,-0.025840406382772692,1,R3
DKL,energy,30.68,46.47,58.11,,25.68,0.09306514560192114,0.06306514560192114,3,R3
DKNG,consumer_disc,38.12,1.19,8.22,,100.0,0.1202836879432625,0.11126630067134911,4,R3
DKS,consumer_disc,59.07,66.13,67.66,42.93,69.74,0.5956335003579099,0.5872017451667499,9,R3
DLB,consumer_disc,55.78,45.0,86.65,30.77,75.0,-0.09979485941836619,-0.11563065305876213,9,R3
DLX,industrials,49.56,90.41,50.66,28.5,66.07,0.04530916844349675,0.015309168443496751,7,R3
DMLP,energy,49.71,33.15,74.47,65.08,74.49,0.1823720552396424,0.1523720552396424,7,R3
DMRC,tech_software,33.94,0.52,10.23,46.33,85.15,0.17081949058693247,0.14081949058693247,3,R3
DNB,industrials,30.45,34.67,47.69,34.77,23.21,-0.013134851138353776,-0.031582542105883515,3,R3
DNLI,healthcare,55.34,30.93,40.94,91.04,48.51,-0.10997204100652369,-0.13923581324047318,8,R3
DOC,reits,26.3,11.65,50.36,45.54,3.57,0.055849500293944754,0.041861713694863065,2,R3
DOCN,tech_software,20.83,8.46,20.37,,44.92,-0.07277187244480776,-0.09905607503653369,1,R3
DOCS,tech_software,42.83,51.36,95.31,53.21,10.9,0.8580599144079888,0.8338217231364642,5,R3
DOCU,tech_software,46.76,39.84,77.82,45.87,41.17,0.52094196804037,0.5104415711890896,6,R3
DOLE,consumer_staples,56.8,86.73,13.57,85.6,82.46,0.025751072961373245,-0.0005648613558470392,9,R3
DOMO,tech_software,13.25,0.0,34.63,33.94,8.65,-0.3391642371234208,-0.36916423712342084,1,R3
DORM,consumer_disc,35.85,30.0,62.35,63.46,25.42,0.4596571154537825,0.4340923124522575,4,R3
DOV,industrials,43.85,51.03,74.08,22.89,35.58,0.20730325847937636,0.1999603324961067,6,R3
DOW,industrials,51.55,53.65,64.19,18.53,64.44,-0.25940635451505023,-0.2660224303684971,7,R3
DOX,tech_software,31.39,84.57,35.53,23.85,22.18,-0.043420736107769975,-0.05094626484140092,3,R3
DPZ,consumer_disc,39.66,21.39,84.26,13.34,51.43,-0.010892754059684373,-0.017756217680081454,5,R3
DQ,tech_hardware,34.06,55.18,89.84,,7.58,-0.27819548872180455,-0.297643772851575,3,R3
DRE,reits,58.56,74.76,50.36,,49.64,-0.3,-0.30754729660737257,9,R3
DRH,reits,36.97,23.19,50.36,,67.14,-0.0360884749708964,-0.05871515440220122,4,R3
DRI,consumer_disc,63.4,68.75,71.3,67.65,57.14,0.1439129000329924,0.13675446791973744,10,R3
DRNA,healthcare,47.54,15.5,50.96,,53.59,-0.3,-0.31374863911945283,6,R3
DRS,industrials,73.17,82.54,78.28,,75.76,0.6500000000000001,0.6287274123890393,10,R3
DRVN,consumer_disc,33.75,43.43,45.25,84.62,3.39,0.068022440392707,0.04263590940685673,3,R3
DSX,industrials,51.56,84.05,51.77,,48.94,-0.3018867924528301,-0.33188679245283015,7,R3
DT,tech_software,64.19,29.54,85.26,72.48,62.59,-0.07313951362223436,-0.08280801780456215,10,R3
DTC,consumer_disc,44.68,32.31,15.2,,89.47,-0.827922077922078,-0.857922077922078,6,R3
DTE,utilities,26.5,50.18,10.42,2.33,44.23,0.11845325501713155,0.1121134617136935,2,R3
DTM,energy,33.64,18.99,41.89,,50.0,0.9664760402287518,0.9507897337719486,3,R3
DUK,utilities,49.6,36.95,54.17,60.47,55.77,0.13496863799283143,0.12945697898663655,7,R3
DUOL,consumer_disc,60.08,0.0,40.4,82.14,100.0,0.40476085519065474,0.3869231038408839,9,R3
DV,tech_software,62.85,19.22,82.4,83.94,53.57,-0.47471451876019577,-0.4943917667867942,10,R3
DVA,healthcare,54.96,64.09,48.91,27.62,81.25,0.464299350897289,0.4548327417104232,8,R3
DVAX,healthcare,28.45,62.61,17.0,24.63,52.73,-0.09656652360515017,-0.12126158906542867,2,R3
DVN,energy,32.64,43.29,48.26,43.0,14.29,-0.17772008496577751,-0.18477807548253136,3,R3
DX,reits,56.53,48.22,50.36,99.01,59.29,0.11396648044692759,0.08965347250037856,9,R3
DXC,industrials,28.17,64.0,31.81,6.11,26.79,-0.1486663751639703,-0.16718930610532964,2,R3
DXCM,healthcare,51.83,10.39,70.59,71.04,62.3,-0.37335804657909577,-0.3806628255241653,7,R3
DY,industrials,52.34,85.84,43.04,57.4,44.0,0.5333217481970631,0.5127604453549537,8,R3
DYN,healthcare,30.67,14.85,,,46.76,0.19323308270676676,0.16323308270676676,3,R3
EA,tech_software,39.21,56.21,63.66,16.97,52.82,0.03495418267809658,0.029044833337334344,4,R3
EAF,industrials,28.19,54.83,97.15,2.42,2.88,-0.26940639269406386,-0.2994063926940639,2,R3
EAT,consumer_disc,50.13,90.62,48.15,35.71,54.29,2.207040296433534,2.1866276500608444,7,R3
EB,tech_software,52.05,23.81,56.97,87.61,42.58,-0.6052631578947368,-0.6352631578947369,8,R3
EBAY,consumer_disc,50.19,65.9,76.4,26.07,50.0,0.5401094977386338,0.5334014214074521,7,R3
EBF,industrials,42.39,83.81,68.72,33.91,25.0,0.09814169570267128,0.06814169570267128,5,R3
ECHO,industrials,31.39,41.92,17.02,,34.04,-0.3,-0.319154530251629,3,R3
ECL,industrials,56.04,18.25,54.63,61.67,88.89,0.16952911444633556,0.16283470191316918,9,R3
ECOM,tech_software,47.33,76.64,75.13,,35.24,-0.3,-0.32999999999999996,6,R3
ED,utilities,50.56,55.28,64.58,9.3,71.15,0.0034425451092119363,-0.0026687631681838915,7,R3
EDIT,healthcare,52.48,24.47,38.71,82.09,55.52,-0.8756169792694966,-0.9056169792694966,8,R3
EEFT,industrials,40.61,78.73,31.37,38.64,30.36,-0.0421716425263573,-0.06068156523539224,5,R3
EFC,reits,42.96,26.21,50.36,,84.29,0.0841219768664565,0.06230446276266381,5,R3
EFX,industrials,45.95,22.06,76.4,31.17,60.71,-0.006003536329618808,-0.013072511877505565,6,R3
EGHT,tech_software,18.6,54.15,39.16,24.77,15.04,-0.31481481481481477,-0.3448148148148148,1,R3
EGP,reits,55.06,33.98,50.36,70.3,87.86,-0.1256667252798782,-0.14030106801291836,8,R3
EGY,energy,52.25,50.83,43.22,74.31,78.57,0.04797979797979801,0.017979797979798012,8,R3
EHAB,healthcare,17.48,38.64,43.6,12.0,25.0,-0.2657004830917874,-0.2957004830917874,1,R3
EHC,healthcare,59.63,62.05,64.64,,62.5,0.37448622316943236,0.35817315445488207,9,R3
EIX,utilities,52.45,36.82,27.08,86.05,88.46,-0.05197048202229537,-0.05880455413235095,8,R3
EL,consumer_staples,29.45,5.53,93.46,18.73,1.75,-0.4866562009419152,-0.49374747206705605,2,R3
ELAN,healthcare,42.47,21.74,39.41,48.44,64.86,-0.2328859060402685,-0.2504895699315294,5,R3
ELF,consumer_staples,63.48,9.9,76.92,100.0,98.25,-0.1347512816959956,-0.1497855012852715,10,R3
ELS,reits,40.62,31.07,50.36,26.73,73.57,-0.05961977186311784,-0.06789100121383054,5,R3
EMBC,healthcare,32.86,72.28,62.36,,13.51,0.07080163838502052,0.04080163838502052,3,R3
EME,industrials,67.78,70.44,74.55,56.53,78.0,1.1739191334391634,1.1653048480402075,10,R3
EMN,industrials,42.48,42.18,44.01,22.17,60.0,0.004023408924652472,-0.00492153251492876,5,R3
EMR,industrials,53.76,86.81,86.38,36.39,13.46,0.23471569046601104,0.22863165148401893,8,R3
ENB,energy,18.97,14.25,47.12,10.2,14.86,0.2953235105701473,0.28903451142365166,1,R3
ENBL,energy,40.16,54.84,62.32,,14.19,-0.3,-0.3258340993057968,5,R3
ENFN,tech_software,44.32,37.94,55.2,73.39,30.64,0.024742268041237248,-0.005257731958762751,6,R3
ENLC,energy,43.57,52.5,31.37,36.58,59.46,0.2258340461933277,0.20558177914213224,6,R3
ENPH,tech_hardware,46.79,52.64,64.33,81.61,11.36,-0.49492962009989405,-0.5027977200519342,6,R3
ENR,tech_hardware,40.95,74.5,54.36,28.71,29.23,0.14071229050279332,0.11957619562034054,5,R3
ENS,tech_hardware,52.94,69.72,45.13,49.97,64.62,-0.10375164323996366,-0.12344200407276579,8,R3
ENSG,healthcare,60.95,38.18,77.85,66.12,75.0,0.16926104848810142,0.15280098039099752,9,R3
ENTG,tech_hardware,48.68,15.42,34.54,61.18,75.0,-0.17162355716572586,-0.18178138473169966,7,R3
ENV,tech_software,15.34,36.02,36.64,14.22,10.15,0.27504038772213235,0.25543958904382263,1,R3
ENVX,industrials,0.24,0.0,1.58,,25.96,-0.0912408759124087,-0.12017569170875071,1,R3
EOG,energy,51.17,31.02,66.53,71.43,57.14,0.11840573219883566,0.11195683485403432,7,R3
EOLS,healthcare,46.75,0.0,22.97,88.0,86.49,-0.05033238366571691,-0.0803323836657169,6,R3
EPAC,industrials,25.44,9.74,31.73,48.96,39.42,0.3180792781179502,0.29420751001257295,2,R3
EPAM,industrials,43.42,32.29,61.75,80.96,19.64,-0.24120535414004163,-0.2535039917281603,5,R3
EPC,consumer_staples,54.46,82.44,50.45,,45.61,-0.12603838441707238,-0.14746266359972612,8,R3
EPD,energy,44.11,39.68,52.02,54.26,43.24,0.3128944995491434,0.30656721736102654,6,R3
EPR,reits,62.69,63.11,50.36,,93.57,-0.01242690058479523,-0.030175451673320794,10,R3
EPRT,reits,63.87,68.93,50.36,78.22,70.0,0.2439128577530969,0.2278786055938158,10,R3
EQC,reits,28.25,57.28,50.36,10.89,25.71,0.19999999999999996,0.17075497701396813,2,R3
EQIX,reits,46.75,14.56,50.36,54.46,90.71,0.13999061864804285,0.13374105652857587,6,R3
EQR,reits,44.34,41.75,50.36,38.61,56.07,0.13885898815931097,0.13195748836032073,6,R3
EQRX,healthcare,38.08,19.97,,,54.71,-0.3,-0.32999999999999996,4,R3
EQT,energy,62.51,76.1,72.14,67.68,48.98,0.28984730779533896,0.2812707578806475,10,R3
ERAS,healthcare,33.62,20.06,43.09,,49.4,0.11267605633802824,0.08267605633802824,3,R3
ERII,industrials,20.49,10.09,65.49,35.68,14.42,-0.24946921443736725,-0.2794692144373673,1,R3
ES,utilities,41.99,58.07,33.33,69.77,5.77,-0.055215827338129464,-0.061843621266188746,5,R3
ESAB,industrials,57.2,57.81,53.55,44.79,93.27,0.33182188117660716,0.3097901308226099,9,R3
ESE,tech_hardware,44.72,21.75,62.82,57.26,63.08,0.10550734599192357,0.08269079085204328,6,R3
ESLT,industrials,38.7,34.44,50.44,,57.58,0.3289956623289958,0.3011514957168835,4,R3
ESMT,tech_software,67.76,17.6,71.65,94.95,70.3,0.0065502183406114245,-0.016865571617996285,10,R3
