ticker,sector_group,potential_score,valuation_score,quality_score,growth_score,sentiment_score,fwd_return,fwd_return_net,decile,regime_label
HPK,energy,43.83,53.42,27.64,80.35,55.77,-0.6717451682051132,-0.7017451682051132,5,R5
HPP,reits,13.13,34.1,50.36,1.98,1.4,-0.4893917999195637,-0.5193917999195637,1,R5
HPQ,tech_hardware,53.45,91.65,59.18,21.06,49.25,-0.2867779095862938,-0.2930915717339338,8,R5
HQY,tech_software,64.62,41.57,70.29,71.04,72.01,-0.045231885249071846,-0.061084599938432085,10,R5
HR,reits,39.96,25.47,50.36,,63.64,0.06858165324235155,0.05321636980485471,4,R5
HRC,healthcare,51.01,54.92,58.17,,44.67,-0.3,-0.308338475227158,7,R5
HRL,consumer_staples,40.97,50.08,33.66,26.49,54.39,-0.2130785001413884,-0.22062463661408852,5,R5
HRMY,healthcare,43.69,83.33,41.12,58.09,41.37,0.08747451813267415,0.05914394864444966,5,R5
HROW,healthcare,55.44,43.33,26.17,69.85,81.72,0.4605067064083459,0.4305067064083459,8,R5
HSAI,consumer_disc,37.94,8.18,39.29,91.84,34.55,0.6208393356389488,0.5908393356389487,4,R5
HSKA,healthcare,29.84,0.0,29.05,60.0,44.67,-0.3,-0.32319947136086935,2,R5
HST,reits,55.47,77.36,50.36,61.39,21.68,0.04163507351011009,0.0344295030227301,8,R5
HSTM,tech_software,32.69,62.94,52.31,20.81,62.71,-0.27128657641972875,-0.2983482588794297,3,R5
HSY,consumer_staples,58.47,50.35,89.94,62.76,35.09,0.11023223046028963,0.10469486501072439,9,R5
HT,reits,43.74,28.3,50.36,98.02,30.42,-0.3,-0.32999999999999996,5,R5
HTGC,non_bank_financial,68.96,75.15,68.71,84.29,60.0,0.02864664654399074,0.010458784021960398,10,R5
HTLD,industrials,25.68,43.65,28.21,43.8,19.23,-0.18776358938389304,-0.21494176987433794,2,R5
HTZ,consumer_disc,24.15,45.83,60.8,36.34,4.92,0.404371548220108,0.3769383785828078,2,R5
HUBB,industrials,68.12,49.13,84.95,76.71,69.09,0.07442970510706615,0.06748225571823023,10,R5
HUBG,industrials,42.47,50.09,43.59,32.82,59.62,-0.0305550070575481,-0.048062447532619,5,R5
HUBS,tech_software,65.36,6.8,75.94,79.64,65.31,-0.42405673637933783,-0.430902131938035,10,R5
HUMA,healthcare,41.19,2.4,23.01,,76.86,-0.8097029652926001,-0.8397029652926001,5,R5
HURN,industrials,59.81,57.43,45.36,91.4,69.23,0.3915178147602556,0.36720241191824277,9,R5
HUYA,consumer_disc,13.43,0.0,20.17,3.85,73.33,-0.3,-0.32999999999999996,1,R5
HWKN,industrials,60.62,26.04,62.96,86.79,95.56,0.16456575412486885,0.1405620267340955,9,R5
HWM,industrials,60.83,14.4,65.85,73.51,95.45,0.8795303634583342,0.873222138940681,9,R5
HXL,industrials,47.89,60.07,68.94,63.9,8.11,0.1919255430399165,0.1769334381753018,6,R5
HZNP,healthcare,52.74,22.84,70.24,82.76,40.48,-0.3,-0.3055719803759324,8,R5
HZO,consumer_disc,29.31,72.36,33.67,33.97,26.23,-0.16303973947370198,-0.19303973947370198,2,R5
IAA,consumer_disc,60.16,20.62,64.36,89.8,60.91,-0.3,-0.31443522840759736,9,R5
IAC,tech_software,19.44,21.0,34.87,7.14,39.39,0.3376667285022612,0.3185864415271429,1,R5
IART,healthcare,14.9,32.1,48.74,22.03,6.56,-0.45238094901702175,-0.4794875015249171,1,R5
IAS,tech_software,44.8,65.18,72.84,56.11,32.99,-0.009578529445604334,-0.03957852944560433,6,R5
IBM,tech_software,40.76,68.04,46.69,14.93,76.07,0.38266724059995094,0.3777947618921946,4,R5
IBP,industrials,49.95,48.21,72.73,75.3,33.33,0.5049388224939568,0.48743533823649804,7,R5
IBRX,healthcare,62.59,6.39,19.82,97.79,71.54,-0.2265624925494194,-0.25656249254941943,9,R5
ICE,non_bank_financial,47.89,63.32,55.99,42.19,36.84,0.09924224636605561,0.09420991201419072,6,R5
ICFI,industrials,50.7,76.68,50.21,50.25,38.46,-0.2798808794095986,-0.29677746765576235,7,R5
ICHR,industrials,3.27,19.35,12.32,3.98,18.18,-0.4279950246686598,-0.4579950246686598,1,R5
ICPT,healthcare,41.73,91.67,97.2,39.71,40.77,-0.3,-0.32999999999999996,5,R5
ICUI,healthcare,46.85,42.6,30.37,34.19,87.7,-0.08055682046178181,-0.10111171624047263,6,R5
ICVX,healthcare,9.33,14.32,40.38,13.24,21.33,-0.3,-0.32999999999999996,1,R5
IDA,utilities,60.06,59.38,73.33,58.54,54.17,0.19182129022662653,0.17766641261296595,9,R5
IDCC,industrials,63.91,34.04,58.73,85.45,86.11,0.6595046757403469,0.6444528662424668,10,R5
IDT,industrials,40.42,45.68,43.06,36.51,77.78,0.08243231553049002,0.05243231553049002,4,R5
IDXX,healthcare,37.29,37.81,81.01,44.1,13.93,0.6363439176104755,0.6299438350405111,4,R5
IDYA,healthcare,17.52,16.45,53.66,5.88,45.27,0.3451361748958841,0.32086365399204975,1,R5
IE,tech_software,0.0,0.16,2.68,0.45,17.27,1.1165562307597785,1.0865562307597785,1,R5
IEA,industrials,28.7,42.55,13.43,,28.07,-0.3,-0.32197862685731016,2,R5
IEP,non_bank_financial,23.26,63.1,6.82,53.12,4.44,0.09228477102195098,0.062284771021950985,2,R5
IESC,industrials,59.95,6.82,54.85,96.15,98.25,0.9358080663498798,0.9167402744330644,9,R5
IEX,industrials,47.0,35.7,84.4,38.22,40.0,-0.13965188781884397,-0.1462703432332501,6,R5
IFF,industrials,45.58,22.22,34.07,71.77,62.22,-0.18430874659936314,-0.19227653091335278,6,R5
IGT,consumer_disc,45.02,93.75,42.74,62.5,14.75,-0.3,-0.32118604459163724,6,R5
IHS,industrials,14.24,26.67,38.89,,8.33,1.554794533611977,1.524794533611977,1,R5
IIIN,industrials,17.7,65.3,39.91,1.63,6.36,0.21519506000546662,0.18519506000546662,1,R5
IIIV,tech_software,24.83,63.45,44.73,14.03,54.37,0.09331599540180635,0.06331599540180635,2,R5
IIPR,reits,55.44,88.68,50.36,46.53,49.65,-0.1814501415310591,-0.20275552784547163,8,R5
ILMN,healthcare,31.48,8.73,42.19,21.73,59.84,-0.01848384597688113,-0.02583012458413307,3,R5
IMAX,consumer_disc,60.35,10.06,42.14,96.15,96.67,0.44374996423721313,0.42214964983230996,9,R5
IMCR,healthcare,51.07,40.92,96.26,63.24,46.65,0.17661013845670026,0.14661013845670026,7,R5
IMGN,healthcare,27.87,12.54,98.13,22.06,27.0,-0.3,-0.3201904700737388,2,R5
IMGO,healthcare,43.59,10.51,68.81,,40.77,-0.3,-0.32177382802191723,5,R5
IMKTA,consumer_staples,62.0,97.43,71.11,,26.67,0.07437592465283926,0.0535511764781164,9,R5
IMMY,healthcare,44.07,1.92,48.7,,97.62,-0.3,-0.32999999999999996,5,R5
IMNM,healthcare,48.59,21.67,45.3,,74.36,1.0225988269525734,0.9925988269525734,6,R5
IMVT,healthcare,24.62,10.17,,,41.03,0.026241424153974346,-0.0037585758460256524,2,R5
IMXI,tech_software,33.35,96.55,30.05,38.01,36.34,-0.2626020328047409,-0.29260203280474095,3,R5
INCY,healthcare,45.66,34.6,77.57,42.65,44.4,0.4299985035915219,0.4228885829045251,6,R5
INDI,tech_hardware,28.29,0.0,16.32,94.74,18.84,-0.12839506879264917,-0.15839506879264917,2,R5
INFA,tech_software,26.67,48.13,60.16,19.91,17.26,-0.3,-0.3163332659509094,2,R5
INFN,tech_hardware,36.13,4.55,37.99,69.5,70.97,-0.3,-0.32999999999999996,4,R5
INFY,tech_software,54.44,59.45,42.36,,64.01,-0.1626055493586004,-0.1692554557803078,8,R5
INGR,consumer_staples,62.6,78.45,50.19,29.06,85.96,-0.17890678557570205,-0.19240407228140377,9,R5
INMD,healthcare,43.43,96.2,96.94,18.17,28.69,-0.12035930656387417,-0.1461272549368308,5,R5
INN,reits,28.77,30.32,50.36,,38.46,-0.24445648988087976,-0.2744564898808798,2,R5
INOD,tech_software,44.47,4.47,26.59,,98.89,0.2892206670784274,0.2618785041177988,5,R5
INSM,healthcare,45.8,13.05,39.25,52.21,55.21,1.520857376682109,1.5117915461603586,6,R5
INSP,healthcare,43.84,5.8,49.56,92.38,36.07,-0.5024813714697725,-0.5210852526535585,5,R5
INST,tech_software,43.33,38.07,64.84,58.37,22.16,-0.3,-0.32061157085490943,5,R5
INSW,industrials,62.36,86.1,93.59,,23.08,0.4460731335262762,0.4265311642710652,9,R5
INTA,tech_software,67.15,11.26,58.41,84.16,90.16,-0.2850678780648429,-0.3050250357598553,10,R5
INTC,tech_hardware,15.65,22.48,26.52,19.72,13.04,0.8403990785974516,0.8348664351535167,1,R5
INTU,tech_software,50.43,30.1,77.71,53.39,36.76,0.0613208622605983,0.05620714173173838,7,R5
INVA,healthcare,38.34,88.46,52.34,33.82,41.57,0.1521613700932658,0.1332514310239253,4,R5
IONQ,tech_hardware,56.2,0.0,32.87,100.0,95.52,0.074215918886396,0.06018104671937343,8,R5
IONS,healthcare,44.56,63.33,94.39,38.97,37.22,1.2628718710054794,1.2464809600989843,5,R5
IOSP,industrials,49.96,48.42,64.44,73.48,42.22,-0.289211612620054,-0.3086694601431226,7,R5
IOVA,healthcare,36.91,20.13,4.67,,69.24,-0.631081078503583,-0.6564685616414206,4,R5
IPAR,consumer_staples,51.76,29.75,88.19,89.3,36.84,-0.33576990844337795,-0.35697437834364826,7,R5
IPGP,tech_hardware,25.81,42.29,44.04,13.33,35.14,-0.015401561136948683,-0.03646905627215,2,R5
IPHI,tech_hardware,41.51,7.69,35.05,,67.39,-0.3,-0.3130004331381613,5,R5
IQV,healthcare,43.74,74.2,49.11,38.14,26.23,0.14706632569390554,0.141062616017959,5,R5
IR,industrials,50.41,24.57,69.59,,63.64,-0.12343071133383321,-0.12985079198416188,7,R5
IRDM,tech_hardware,54.61,80.76,73.62,75.0,6.45,-0.3849867412022182,-0.40456478688663766,8,R5
