ticker,roe_5y_med_sf,roe_5y_med_fmp,roic_5y_med_sf,roic_5y_med_fmp,gross_margin_5y_med_sf,gross_margin_5y_med_fmp,operating_margin_5y_med_sf,operating_margin_5y_med_fmp,fcf_margin_5y_med_sf,fcf_margin_5y_med_fmp,revenue_growth_3yr_sf,revenue_growth_3yr_fmp,revenue_trend_5y_sf,revenue_trend_5y_fmp,ebitda_trend_5y_sf,ebitda_trend_5y_fmp,fcf_trend_5y_sf,fcf_trend_5y_fmp,revenue_cv_5y_sf,revenue_cv_5y_fmp,op_inc_cv_5y_sf,op_inc_cv_5y_fmp,piotroski_f_sf,piotroski_f_fmp,altman_z_sf,altman_z_fmp,n_yrs_history_sf,n_yrs_history_fmp
EGP,0.08529040910872573,0.08534952482518639,0.047660841292292665,0.04766448202800545,,0.7250346491453211,0.3759765925773831,0.6903177454956111,-0.4526913402802731,0.5368508455949692,0.14655195564459889,0.14502156318791193,0.1448253444453765,0.14362923537188477,0.15282704310159145,0.1433729981685111,,0.17480560484289903,0.2298799011205431,0.2279003249879502,0.27788155126736935,0.2402154928746122,6.0,6.0,5.25,4.71,5,5.0
EGRX,0.06445317750025537,,0.10336146770008017,,0.7541184288762198,,0.17547203970138764,,0.1626152752031525,,0.29841106356023195,,0.2858343269848777,,0.6230506231390455,,0.020913115617851336,,0.35272938440237944,,1.0138371996260869,,5.0,,5.88,,3,
EGY,0.116610810174986,,0.1202730768439884,,0.6469940623997398,,0.33786527668514016,,0.07195780484741932,,0.1626816168139369,,0.34722548308888124,,0.39859699522580827,,0.31654795347546916,,0.5635908432504352,,0.6229227527185546,,5.0,,5.28,,5,
EHAB,-0.08341512599691328,-0.05446946204664959,-0.04793168086943077,-0.031031569244949687,0.4986952212638847,0.5014839547393805,0.06807706689115882,-0.010643263934273178,0.05698009340310567,0.04580595284112872,-0.01709125197395356,-0.01709125197395356,-0.022560345637264553,-0.013781150459056063,-0.32045454545448654,-1.3312141099259591,-0.3408450704224746,-0.037091503267905945,0.029845014314374176,0.026394325431657397,0.599121196138526,7.46558603295109,5.0,5.0,2.99,1.97,4,5.0
EHC,0.2498694062336758,0.21365705614567526,0.11617786953265731,0.08711088570914662,0.458447888027993,0.4156182535546788,0.16414646338415395,0.1608910891089109,0.05575689410980588,0.05575689410980588,0.11158268263825488,0.11158268263825488,0.10582524271843166,0.09953085838888907,0.13678819390390068,0.28708370488114554,0.47739095638249046,0.09526759167485957,0.10606449017460276,0.15801374214535852,0.1487933599088997,0.8011379095376828,7.0,7.0,3.31,2.68,3,5.0
EHTH,-0.07357170351427522,,-0.078235821337919,,0.9960131494770798,,0.26605368857798356,,-0.0668128755957726,,0.1460532554461733,,-0.03703919000164297,,-0.03698068481734921,,,,0.14256077323348282,,0.4874884421820613,,4.0,,11.13,,5,
EIGR,-0.6844951859841111,,-2.205409974640744,,0.9386427277219569,,-6.336600230604513,,-4.741139922652634,,0.1397563943426976,,0.13156114882010017,,,,,,0.13304429088218553,,0.16849102771551636,,4.0,,-16.41,,4,
EIX,0.0426668165720389,,0.016866666666666665,,0.6297909407665505,,0.19384298129326852,,-0.31087052585064073,,0.12615630172196202,,0.11953263461918753,,0.09869176770900591,,,,0.12098987103592455,,0.08264074593476285,,7.0,,1.16,,3,
EKSO,-0.8916345321476352,,-1.3716572676005094,,0.5305997210599721,,-1.2047707558859975,,-0.8326389103540527,,0.17823745247882528,,0.18138033620238875,,,,,,0.2989536448241464,,0.15005367293695934,,7.0,,1.0,,5,
EL,0.26417533940861376,,0.1994107904410704,,0.73692131981243,,0.14847211409072736,,0.10254154456565628,,-0.061933676342251776,,-0.022288070872149457,,-0.17374366965325458,,-0.6773680994091321,,0.0577994558004675,,0.3877527946552926,,6.0,,2.37,,4,
ELA,0.36219803331067063,,0.26852250858289134,,0.23767899486571747,,0.05957639530866795,,0.020566691269195504,,-0.006341408984317898,,0.10539789740120914,,0.03842518476198758,,0.3597579405688395,,0.19012782363760403,,0.2877244945745304,,5.0,,8.68,,5,
ELAN,-0.06433137986148109,-0.06433137986148109,-0.036621426946698,-0.036621426946698,0.5524769101595298,0.4357682619647355,0.06381192275398824,0.06381192275398824,0.029658139008376726,0.0600335852225021,0.0031688626279577914,0.0031688626279577914,0.04668575720590247,0.04657275761231934,0.10731926358331388,0.1060279870829027,0.9859504132230934,0.927499649418067,0.13440791231356974,0.13416024918023287,0.7792649039259192,0.7664057306088264,7.0,7.0,3.83,3.83,5,5.0
ELBM,-0.7925222404906511,,-0.40909248929509956,,,,,,,,,,,,,,,,,,0.015618436218729258,,4.0,,1.72,,2,
ELDN,-0.30628068393431523,,-0.4358909577827746,,,,,,,,,,,,,,,,,,0.4711014769994542,,1.0,,15.1,,5,
ELEV,-0.8338776478315605,,-24.852637302882002,,,,,,,,,,,,,,,,,,0.5031101457836961,,3.0,,6.87,,3,
ELF,0.1473197915502954,0.10969083420397496,0.12215985875583069,0.1088312179072335,0.6744407819723449,0.6613189732375949,0.11772256428329567,0.09681821243706673,0.07230517745433969,0.06666975197629185,0.5063888102175222,0.6158709733253029,0.3615812845126845,0.39846332166174836,0.40294278355921154,0.5297579832846776,0.36816495655283177,0.4071794001526516,0.5903661478124336,0.5477139498445269,0.8064824746503196,0.9641139884462213,7.0,4.0,6.4,4.97,5,4.0
ELMD,0.07845880262326868,,0.1097868266410324,,0.7611721537869169,,0.08560051980991322,,0.032591799796790055,,0.14604784818232597,,0.14048546598738673,,0.24827515082756596,,0.9178961905855718,,0.1814305217369539,,0.39922141149344115,,6.0,,14.3,,4,
ELOX,-1.999543933070473,,,,,,,,,,,,,,,,,,,,0.49817762779446134,,1.0,,-32.86,,3,
ELS,0.18755440745707536,0.19691851072882688,0.05828463839322466,0.058919934039118625,0.5050469117440693,0.47891796199607484,0.3037867684331449,0.290198841833531,0.059792133123255105,0.2309195495932491,0.026962573340451934,0.02099737137039237,0.07159784716307199,0.06012624132663891,0.08078443454924901,0.04600412706859599,1.2994843812572034,0.050519158958812746,0.12026203227209117,0.1072909567671026,0.14227930905125577,0.07953000369076288,7.0,7.0,-2.01,1.25,5,5.0
ELSE,0.02013813158851327,,0.06406468667392319,,0.5156803569085422,,-0.0032729398012857976,,0.0293395675043834,,0.018871658897351873,,0.03996758133611129,,-0.34922010398603337,,-0.3985781990521331,,0.0762582544191154,,7.177205360425065,,5.0,,36.1,,5,
ELVT,-0.09132538754831654,,-0.0062723199321884915,,0.5112706231213857,,0.1523606830516011,,0.3779879421209085,,,,,,,,,,0.07810233123499102,,1.0224040130553758,,3.0,,5.8,,2,
ELYM,-0.3487665246057929,,-8.7869489221208,,,,,,,,,,,,,,,,,,0.39485401781317825,,1.0,,53.38,,5,
ELYS,-0.8491106482044348,,-4.679711674969736,,,,-0.20958490796859872,,-0.16583142877099302,,0.07015541714865736,,0.06469296719163183,,,,,,0.10052086201745289,,0.5986064907168095,,3.0,,-3.14,,3,
EMAN,-0.28535408901556675,,-0.35918311025251826,,0.2163200108754758,,-0.23508020663404025,,-0.20608561789656415,,0.018637496415075505,,0.019307915024258996,,,,,,0.08150009416767484,,0.5335464525524724,,4.0,,5.44,,3,
EMBC,,,0.14609960690422216,,0.6618461731005958,,0.17418737052047806,,0.027239135763654068,,,,,,,,,,0.001449570477052506,,0.20699338732789416,,4.0,,0.58,,2,
EMCGU,-0.07119245121447726,,-0.0683626071499976,,,,,,,,,,,,,,,,,,,,,,7.5,,1,
EME,0.20570523798163493,0.20577840675034165,0.2300917144275157,0.22219741945437924,0.15861911154191155,0.15861911154191155,0.05590480729871033,0.05359678015424725,0.06631673068622722,0.06526736779430262,0.14677457571140673,0.14677457571140673,0.12487672977517011,0.12487672977517011,0.24072829892084927,0.3107698748980133,0.23090063143530964,0.23158402584502594,0.1990448326876217,0.1990448326876217,0.47244506661282987,0.5807451884407977,6.0,7.0,4.21,4.21,5,5.0
EMKR,-0.206267801437678,,-0.18414139886029696,,0.2393978468214008,,-0.19073065101983794,,0.02528796504700119,,0.3767373747451823,,-0.10974026235070274,,,,,,0.41166901864200367,,1.5255016067864078,,5.0,,4.52,,5,
EML,0.06670137570075235,,0.04121787085810933,,0.23680252990686493,,0.0737025889015841,,0.01280082706326735,,,,,,,,,,0.15573262777640254,,0.09992787831183617,,4.0,,4.66,,2,
EMN,0.1514514896867838,,0.08171243325705568,,0.23309335536409773,,0.11795841209829867,,0.0678959710083138,,-0.058316674342002495,,0.005735541655421874,,-0.009821134642806635,,-0.23063492063494737,,0.09285678927171015,,0.2687703594931749,,6.0,,3.26,,5,
EMR,0.23208707044240653,0.23378941106484236,0.15572990965287684,0.16225165562913907,0.4568241089539264,0.4568241089539264,0.19501593740944653,0.16586237712243074,0.2452056913083823,0.1665332723530757,0.12568598487328297,0.12568598487328297,0.023937357242229264,0.023937357242229264,0.10937267173294152,0.07118271075496702,0.31116445278654176,-0.08923270666545632,0.12647881392546004,0.12647881392546004,0.1900009435668957,0.1395312130866578,6.0,6.0,5.41,4.35,5,5.0
ENB,0.07320083228127762,,0.03057045452159313,,0.45692218503773785,,0.1839994015538712,,0.11323457927188067,,-0.023796178822896863,,-0.014104826886206335,,-0.005766615962158599,,0.09844677121298315,,0.08687360571737636,,0.10433163950925384,,4.0,,1.59,,5,
ENBL,0.007329105003523608,,0.0046046223324183125,,0.6082013804303694,,0.2001624035728786,,0.22817701989443767,,,,,,,,,,,,,,,,3.7,,1,
ENDP,,,-0.04151658703538759,,0.5291844485271979,,0.20455420875734107,,0.11285244464921391,,-0.1802269099148568,,-0.13099075329781004,,-0.20334440557237718,,-0.04688165932660078,,0.18405431404006872,,0.41051092715757315,,5.0,,-15.1,,4,
ENER,0.0051183067694689065,,0.00512097529825598,,,,,,,,,,,,,,,,,,,,,,162.55,,1,
ENFN,-0.04475552372773328,,0.06265119066113319,,0.6867288774784003,,0.030529088194592557,,0.06764926936660703,,0.15799541527518546,,0.21380893334816972,,,,0.9175668479706268,,0.33923413667061425,,2.35461768926226,,5.0,,9.41,,5,
ENG,-0.20166010428860273,,-1.032067027231464,,0.13112693757855048,,-0.37581886116770946,,-0.29620335347468196,,0.03543374636913499,,-0.16094711356925642,,,,,,0.2898242900456113,,0.6677826555265797,,3.0,,-6.47,,4,
ENLC,0.11159122572198933,,0.020487370133336593,,0.2599910296316323,,0.08564933973575924,,0.10804593546785432,,0.015892500024444978,,0.1757848263815894,,0.1113388150959594,,0.18671005435792207,,0.34164483178001864,,0.3090119791597248,,5.0,,1.03,,4,
ENLV,-0.5464365510810858,,-2.748562566498949,,,,,,,,,,,,,,,,,,0.35195027217747815,,4.0,,10.78,,5,
ENO,0.10898471609671197,,0.03527344403914472,,0.7191451610683647,,0.1785916769158488,,-0.2717886633437069,,,,,,,,,,0.10542027383996642,,0.11350918498374453,,4.0,,1.0,,2,
ENPH,0.33812138513325024,0.33812138513325024,0.7537607671278043,0.7470640696589895,0.44675856280466153,0.44675856280466153,0.19333909088217918,0.19231628935844516,0.2559728407629521,0.2559728407629521,-0.2445062063164305,-0.2445062063164305,0.1246009740894255,0.1246009740894255,0.06713410219779775,0.05580877335294438,0.18925503663936932,0.18925503663936932,0.41488583744522867,0.41488583744522867,0.592464403342682,0.6025645995672742,5.0,5.0,4.83,4.81,5,5.0
ENR,0.10624651422197434,0.280559646539028,0.012185760890424103,0.01218809980806142,0.38250779355732595,0.38250779355732595,0.1318317432215337,0.1318317432215337,0.11457242288069737,0.11334159137277762,-0.027104145656598466,-0.027104145656598466,0.007590482230910683,0.007590482230910683,-0.005573848534128611,-0.005004368893469913,0.12578132512728502,0.13180686908896125,0.041690393998344094,0.041690393998344094,0.08190259155469938,0.08002666707269238,6.0,7.0,1.9,1.67,5,5.0
ENS,0.09637273777435502,0.1032436584845411,0.06839677322405675,0.07206019531868652,0.22653905983936165,0.23737410987650992,0.07962079276186378,0.07385907559081584,0.05170497918474974,0.07418879327505289,0.11595422070976014,0.032900924820485455,0.10911878237685342,0.0634999109403507,0.050271109855990134,0.13096442356721144,-0.4350092073141978,0.32513079057031435,0.10914573035910952,0.09407701552238622,0.1275424231731489,0.25469240146693334,7.0,7.0,5.07,5.52,3,4.0
ENSC,-2.363126967676044,,-44.49162219672241,,,,-1.2917646747207454,,-7.086890495814547,,0.436906691508657,,0.05359081732871584,,,,,,0.35888702763488617,,1.359393846431018,,5.0,,-1.02,,5,
ENSG,0.1799175208199872,0.18012926790942588,0.20993495857475092,0.21022331215328233,0.16959530441239393,0.16959530441239393,0.09288078395202523,0.09288078395202523,0.06398943898927373,0.07252889574738795,0.18667894927274764,0.18667894927274764,0.15012659419088217,0.15012659419088217,0.09884703217540174,0.09884703217540174,-0.04905071900418313,-0.08683244728216774,0.24130410334926689,0.24130410334926689,0.1848652048829823,0.1848652048829823,7.0,7.0,4.56,4.55,5,5.0
ENSV,-1.507300636465743,,-0.4437281120662209,,0.4637505579289677,,-0.743430918693356,,-0.2853408148951094,,0.17477363540107715,,0.16978391310956098,,,,,,0.20197988432612926,,0.21309639589070517,,5.0,,-5.15,,3,
ENTA,-0.3772342660267632,,-0.5136770345121432,,,,-1.437372330547818,,-1.0086699164345403,,-0.11400167256833993,,-0.14092048101186408,,,,,,0.23008781828195984,,0.35319150736611016,,3.0,,9.7,,5,
ENTG,0.07931735067045917,0.07931374312475349,0.03987253860609527,0.039785777773791775,0.4570085832778021,0.4570085832778021,0.1647229421202024,0.16472932314124858,0.08028907826506061,0.08257365610317662,-0.006240156773197558,-0.006238930364176221,0.140397247823506,0.1403983901021054,0.11955598585160955,0.1265675243922252,-0.0023301770370267576,0.00010326573740884077,0.2537319230141612,0.2537338736257848,0.13923514642314735,0.1238208110140463,6.0,6.0,3.57,3.57,5,5.0
ENTX,-1.1120469627360898,,,,0.2121754242486199,,-41.77653068947249,,-33.37678801180655,,,,-0.22884549503253573,,,,,,0.636102815200324,,0.15834326809744356,,2.0,,7.7,,5,
ENV,-0.05431538102024385,-0.019793025840703075,-0.0256656761239894,-0.012593728174019232,0.6203993137834577,0.642885015553928,0.004654724922263673,-0.017856369156796763,0.13355416376609439,0.06086141177856014,0.024603426388872807,0.024603426388872807,0.06812944592157062,0.08370677370141097,-0.12360921820180562,-0.5277595345478195,-0.13957554135902536,-0.2768324352398208,0.09932199988731885,0.1401759209680873,9.918405676626925,2.1558531853541836,4.0,5.0,1.32,0.66,4,5.0
ENVA,0.1749885539934031,0.1749885539934031,0.06201683888251053,0.06201683888251053,0.7396441695192464,0.5513486080224415,0.3432209522229865,0.22118271858808755,,0.5296596823160132,0.1698530137355343,0.23730183260755244,0.0740420359509007,0.23047884136226368,0.10864235964155211,0.10864235964155211,,0.24314171477414093,0.1427887287526556,0.3699129265543444,0.20558299497061142,0.20558299497061142,7.0,6.0,7.38,7.19,5,5.0
ENVI,-1.79415922272227,,-23.168162106090517,,,,-46.04842011817904,,-45.5403027066515,,,,,,,,,,0.8755459487647161,,0.916669451311172,,5.0,,-3.88,,3,
ENVX,-0.8198718513383607,,-1.5965154357463094,,-2.747017091260884,,-20.48661722025153,,-19.179619477587874,,0.928837154887413,,0.6854821235101805,,,,,,0.7599634467019308,,0.6570792790721944,,5.0,,3.16,,5,
ENZ,-0.11023932753058291,,-0.49439571150097467,,0.4332501597548497,,-0.4545725566285655,,-0.7273272815323621,,-0.011337745879883454,,-0.48570651817262067,,,,,,0.8050022779954237,,0.7984344857625081,,5.0,,6.98,,4,
ENZN,-0.021381119742271776,,-3.7965841551825488,,,,-39.69230769230769,,,,,,-0.7683551508252153,,,,,,1.5526351860677188,,0.3714002216918061,,4.0,,25.45,,4,
EOG,0.2102795311091073,,0.21123188405797103,,0.8864679791455918,,0.39378822014805276,,0.25064197338728506,,0.5263577391254817,,0.39737431378218496,,0.4022667059170174,,0.5289160236722183,,0.39746739516571156,,0.6113274993008997,,6.0,,7.01,,3,
EOLS,-4.022487702037948,-4.022487702037948,-1.8579559989195644,-1.8579559989195644,0.6763530244074991,0.6763530244074991,-0.38740781611670344,-0.4395892770630349,-0.3389182627190914,-0.3447071925195389,0.3385407497540822,0.3385407497540822,0.3374858378556855,0.3374858378556855,,,,,0.5351631205383626,0.5351631205383626,0.7381628933100075,0.694867874322039,6.0,5.0,1.81,1.61,5,5.0
EOSS,-0.8552754722891777,,-0.7519259956254306,,0.5466655657012207,,-2.570954304415476,,-0.5109924699622365,,-0.24333951625015904,,-0.13134483208368458,,,,,,0.2979490706132565,,0.3811681075575593,,4.0,,-31.45,,4,
EP,-1.892889199507065,,-1.254627235097876,,,,0.026559338758979704,,0.1057025551450792,,,,,,,,,,,,,,,,1.38,,1,
EPAC,0.04923244960155174,,0.03902844403750075,,0.4599477925320622,,0.07213995234785714,,0.0778942724645191,,0.0760954788165249,,0.07337329546346981,,0.11317589947689786,,0.9358582547269066,,0.07347745995763774,,0.365692783473772,,6.0,,4.31,,3,
EPAM,0.139665202580078,0.1397339758496661,0.325375109676088,0.3250263870440776,0.3187795381182408,0.3187795381182408,0.11875686312386806,0.11875686312386806,0.11389285668601057,0.11389285668601057,-0.010078147903303303,-0.010078147903303303,0.1226796639045921,0.1226796639045921,0.06314493360752951,0.04241731209160812,0.03701627120237365,0.03701627120237365,0.22491522717736842,0.22491522717736842,0.14940468456897615,0.15034223550135498,5.0,5.0,9.98,9.98,5,5.0
EPAY,-0.03570097800689997,,-0.036843510086272804,,0.5832610314317049,,-0.01601177760854301,,0.0938835773213153,,,,,,,,,,,,,,,,4.29,,1,
EPC,0.06782087110626406,,0.03700535554894377,,0.4178362053650737,,0.10436171628876958,,0.07399182803339847,,0.01870429374277971,,0.018421446757523795,,0.05662472242782644,,0.49999999999994454,,0.021004177468196005,,0.10864570993087641,,6.0,,3.36,,3,
EPD,0.19192585392946404,0.19990604560401837,0.0963643335192415,0.09827629278041469,,0.13509001307452478,0.13321935029669113,0.1393744342753696,0.0961764705882353,0.09572058823529411,-0.017048008668844372,-0.017048008668844372,0.14420123466895363,0.14420123466895363,0.06962625918535496,0.06812358066077792,0.043399254259724455,-0.0011273142776612457,0.27378394480310614,0.27378394480310614,0.1267107289850763,0.1415840195430177,5.0,5.0,2.53,2.49,5,5.0
EPM,0.21635737300944344,,0.20224385109883547,,0.4927833160051373,,0.2396423607921369,,0.16952809351052128,,-0.11208242063394314,,0.20123982147017427,,0.16456453256430367,,-0.01012810851542029,,0.46495096872534836,,0.884314665803994,,4.0,,3.69,,4,
EPR,0.059978254688315226,0.06287154389657569,0.028677984604128022,0.028298364802976417,,0.9077281172922806,0.52002109323117,0.4924703235740573,0.45781643049101234,0.613321123187784,0.02997263947431339,0.024547677913652866,0.029128170156954777,0.10916270784057283,0.013228220203099975,0.10812741812247578,0.20095937549673812,0.42150079104505467,0.03723939394799222,0.18736699594188058,0.05106601497408741,0.3581074118736933,5.0,5.0,2.91,3.23,3,5.0
EPRT,0.053721386542858754,0.053905116866759556,0.03479193318952772,0.034868903011261096,,0.9870326339353995,0.5760018987385953,0.6122838614200051,-1.8069604126964183,0.7079464397447128,0.2527116615921068,0.2527116615921068,0.23509551301580367,0.23509551301580367,0.25384915383233797,0.25132142379228584,,0.24276680555806232,0.3731496866779322,0.3731496866779322,0.4625249758740281,0.45596277215000747,5.0,6.0,3.97,4.57,5,5.0
EPSM,0.0,,0.0,,0.15899886125623997,,0.09049425002904801,,-0.027078492643787158,,,,,,,,,,0.5654203328056154,,1.1708483208959333,,0.0,,8.72,,2,
EPZM,-1.25309767059498,,-5.345214905155688,,0.699018975439045,,-10.330031333812968,,-11.196469524074963,,,,,,,,,,0.5760389710055295,,0.03837903048804518,,4.0,,-2.16,,2,
EQ,-0.5872039696263439,,,,,,-0.4024498392639397,,-0.5718636969350848,,0.6148424770388088,,0.4089177731390332,,,,,,0.43310185958121183,,0.536154922824261,,3.0,,8.18,,5,
EQC,0.022583756791389006,,0.2417580181236509,,,,-0.29065684717728824,,1.4505523606140414,,0.021509304542509655,,-0.01955925531572119,,-1.1806708357027462,,-0.7535702174596288,,0.05723703982591528,,0.36736456723887756,,6.0,,80.8,,4,
EQH,0.2332299340829779,,,,,,0.6908684724937169,,-0.7715978497374232,,-0.038869705340495386,,0.03484189529444213,,0.19494310998733005,,,,0.3838474436369376,,0.44973387111867313,,7.0,,-0.44,,5,
EQIX,0.059991145218417946,0.06024541691306919,0.03152739495843415,0.031497914799536834,0.4836345872007816,0.4836265543220093,0.1772105520273571,0.1670041173758808,0.01575476306790425,0.02091906721536351,0.09747936952944625,0.09747143657582091,0.09572064862776075,0.09572186848304458,0.08854199959216871,0.0753495066691611,0.3243828590183608,0.4221083964710144,0.15176617358810682,0.15176824144286488,0.17090388614490076,0.1302111754646907,5.0,5.0,2.73,2.67,5,5.0
